Tienda,Productos,Ingreso,Fecha
4,39,5057,04/12/2020
4,21,5847,05/12/2020
4,44,9881,06/12/2020
4,23,5515,07/12/2020
4,23,9850,08/12/2020
4,35,7357,09/12/2020
4,17,7522,10/12/2020
4,38,7013,11/12/2020
4,18,7001,12/12/2020
4,17,6842,13/12/2020
4,46,6586,14/12/2020
4,27,9383,15/12/2020
4,35,9418,16/12/2020
4,32,7812,17/12/2020
4,32,6883,18/12/2020
4,26,9339,19/12/2020
4,40,8967,20/12/2020
4,15,6218,21/12/2020
4,36,7829,22/12/2020
4,50,8009,23/12/2020
4,37,5043,24/12/2020
4,20,7137,25/12/2020
4,21,8199,26/12/2020
4,20,6284,27/12/2020
4,17,7099,28/12/2020
4,26,6709,29/12/2020
4,17,9128,30/12/2020
4,39,8012,31/12/2020
4,32,7084,01/01/2021
4,42,9059,02/01/2021
4,48,9040,03/01/2021
4,28,9714,04/01/2021
4,36,7762,05/01/2021
4,45,7564,06/01/2021
4,29,8955,07/01/2021
4,39,9926,08/01/2021
4,17,7927,09/01/2021
4,23,9608,10/01/2021
4,42,8327,11/01/2021
4,27,8207,12/01/2021
4,35,8033,13/01/2021
4,35,5079,14/01/2021
4,29,5350,15/01/2021
4,26,5429,16/01/2021
4,31,5882,17/01/2021
4,28,6026,18/01/2021
4,26,9971,19/01/2021
4,45,9452,20/01/2021
4,28,7691,21/01/2021
4,35,6359,22/01/2021
4,32,7861,23/01/2021
4,37,6517,24/01/2021
4,28,8713,25/01/2021
4,39,7135,26/01/2021
4,19,8962,27/01/2021
4,29,9690,28/01/2021
4,30,7544,29/01/2021
4,15,7053,30/01/2021
4,35,6379,31/01/2021
4,40,5994,01/02/2021
4,38,9873,02/02/2021
4,17,5222,03/02/2021
4,40,8351,04/02/2021
4,48,7887,05/02/2021
4,34,8035,06/02/2021
4,24,7598,07/02/2021
4,49,5503,08/02/2021
4,17,9332,09/02/2021
4,15,8159,10/02/2021
4,40,6909,11/02/2021
4,49,9370,12/02/2021
4,45,5278,13/02/2021
4,36,9628,14/02/2021
4,15,6454,15/02/2021
4,44,5071,16/02/2021
4,36,6568,17/02/2021
4,47,5541,18/02/2021
4,15,9687,19/02/2021
4,31,7102,20/02/2021
4,27,6901,21/02/2021
4,16,7942,22/02/2021
4,31,9461,23/02/2021
4,31,9079,24/02/2021
4,20,5581,25/02/2021
4,18,7547,26/02/2021
4,23,9294,27/02/2021
4,45,5956,28/02/2021
4,16,6557,01/03/2021
4,40,6810,02/03/2021
4,30,8240,03/03/2021
4,31,9112,04/03/2021
4,29,6648,05/03/2021
4,40,8413,06/03/2021
4,29,7479,07/03/2021
4,24,8118,08/03/2021
4,34,5903,09/03/2021
4,45,8541,10/03/2021
4,47,8994,11/03/2021
4,22,7360,12/03/2021
4,20,9911,13/03/2021
4,41,6350,14/03/2021
4,44,8596,15/03/2021
4,32,6296,16/03/2021
4,40,7763,17/03/2021
4,25,7064,18/03/2021
4,49,5257,19/03/2021
4,42,5401,20/03/2021
4,18,9120,21/03/2021
4,37,7013,22/03/2021
4,19,6853,23/03/2021
4,21,8810,24/03/2021
4,45,8557,25/03/2021
4,46,5896,26/03/2021
4,46,9878,27/03/2021
4,44,5829,28/03/2021
4,31,5409,29/03/2021
4,22,5572,30/03/2021
4,37,8081,31/03/2021
4,24,8493,01/04/2021
4,24,8091,02/04/2021
4,27,8810,03/04/2021
4,40,5031,04/04/2021
4,49,9267,05/04/2021
4,20,5457,06/04/2021
4,20,7330,07/04/2021
4,16,7762,08/04/2021
4,19,5690,09/04/2021
4,19,5975,10/04/2021
4,39,8587,11/04/2021
4,17,6517,12/04/2021
4,26,7601,13/04/2021
4,17,9134,14/04/2021
4,38,9297,15/04/2021
4,38,8757,16/04/2021
4,17,8543,17/04/2021
4,37,8265,18/04/2021
4,27,9637,19/04/2021
4,17,8451,20/04/2021
4,32,8133,21/04/2021
4,24,6373,22/04/2021
4,22,6961,23/04/2021
4,18,5174,24/04/2021
4,20,9442,25/04/2021
4,36,5775,26/04/2021
4,27,6780,27/04/2021
4,47,8273,28/04/2021
4,16,5696,29/04/2021
4,42,5215,30/04/2021
4,45,6828,01/05/2021
4,25,6579,02/05/2021
4,40,5682,03/05/2021
4,32,5862,04/05/2021
4,25,5492,05/05/2021
4,45,7445,06/05/2021
4,20,6187,07/05/2021
4,22,7903,08/05/2021
4,18,9109,09/05/2021
4,46,6255,10/05/2021
4,47,7023,11/05/2021
4,18,6220,12/05/2021
4,23,6034,13/05/2021
4,44,7126,14/05/2021
4,34,5031,15/05/2021
4,42,7836,16/05/2021
4,46,5229,17/05/2021
4,36,5355,18/05/2021
4,44,7936,19/05/2021
4,31,9192,20/05/2021
4,31,7862,21/05/2021
4,48,5682,22/05/2021
4,43,7708,23/05/2021
4,23,7775,24/05/2021
4,18,9109,25/05/2021
4,18,9019,26/05/2021
4,36,5353,27/05/2021
4,44,7901,28/05/2021
4,23,7909,29/05/2021
4,49,8946,30/05/2021
4,44,9421,31/05/2021
4,37,9046,01/06/2021
4,41,9636,02/06/2021
4,48,8188,03/06/2021
4,28,5019,04/06/2021
4,33,8081,05/06/2021
4,16,5871,06/06/2021
4,27,6611,07/06/2021
4,40,8715,08/06/2021
4,49,7287,09/06/2021
4,46,6009,10/06/2021
4,20,6265,11/06/2021
4,25,6289,12/06/2021
4,27,9134,13/06/2021
4,35,8823,14/06/2021
4,33,6837,15/06/2021
4,35,8107,16/06/2021
4,44,6111,17/06/2021
4,46,5737,18/06/2021
4,45,7996,19/06/2021
4,35,8030,20/06/2021
4,38,8042,21/06/2021
4,46,7673,22/06/2021
4,17,7159,23/06/2021
4,17,7035,24/06/2021
4,23,9486,25/06/2021
4,34,8096,26/06/2021
4,31,9928,27/06/2021
4,25,8467,28/06/2021
4,36,7016,29/06/2021
4,49,8642,30/06/2021
4,34,5938,01/07/2021
4,32,9619,02/07/2021
4,45,6062,03/07/2021
4,40,9830,04/07/2021
4,27,9622,05/07/2021
4,31,7203,06/07/2021
4,34,7043,07/07/2021
4,24,9026,08/07/2021
4,26,8895,09/07/2021
4,37,6732,10/07/2021
4,48,5854,11/07/2021
4,15,8532,12/07/2021
4,35,7713,13/07/2021
4,19,5446,14/07/2021
4,24,6211,15/07/2021
4,35,9365,16/07/2021
4,35,5969,17/07/2021
4,32,6047,18/07/2021
4,36,6387,19/07/2021
4,18,8969,20/07/2021
4,25,5198,21/07/2021
4,35,5824,22/07/2021
4,43,9192,23/07/2021
4,20,7539,24/07/2021
4,28,6931,25/07/2021
4,22,8952,26/07/2021
4,21,9254,27/07/2021
4,21,5111,28/07/2021
4,29,9759,29/07/2021
4,41,5335,30/07/2021
4,20,7172,31/07/2021
4,16,9381,01/08/2021
4,21,9362,02/08/2021
4,26,7754,03/08/2021
4,44,6763,04/08/2021
4,17,7805,05/08/2021
4,41,6851,06/08/2021
4,19,5480,07/08/2021
4,41,9159,08/08/2021
4,35,8192,09/08/2021
4,28,5489,10/08/2021
4,19,5213,11/08/2021
4,34,8434,12/08/2021
4,26,5681,13/08/2021
4,39,9466,14/08/2021
4,22,8186,15/08/2021
4,29,7904,16/08/2021
4,47,9843,17/08/2021
4,37,8759,18/08/2021
4,20,8153,19/08/2021
4,39,5259,20/08/2021
4,19,6314,21/08/2021
4,41,8349,22/08/2021
4,29,9640,23/08/2021
4,33,7614,24/08/2021
4,40,5147,25/08/2021
4,31,5500,26/08/2021
4,30,6663,27/08/2021
4,38,8330,28/08/2021
4,42,9516,29/08/2021
4,29,6105,30/08/2021
4,28,9472,31/08/2021
4,17,9473,01/09/2021
4,36,6651,02/09/2021
4,44,5906,03/09/2021
4,40,8173,04/09/2021
4,43,5978,05/09/2021
4,43,8354,06/09/2021
4,29,7569,07/09/2021
4,38,9758,08/09/2021
4,28,8321,09/09/2021
4,34,5986,10/09/2021
4,30,5266,11/09/2021
4,39,8539,12/09/2021
4,21,9110,13/09/2021
4,37,5101,14/09/2021
4,31,8874,15/09/2021
4,41,7961,16/09/2021
4,42,9506,17/09/2021
4,18,8076,18/09/2021
4,42,6925,19/09/2021
4,17,6214,20/09/2021
4,26,9159,21/09/2021
4,41,7540,22/09/2021
4,32,8344,23/09/2021
4,49,6177,24/09/2021
4,21,7273,25/09/2021
4,22,8313,26/09/2021
4,50,5132,27/09/2021
4,18,6295,28/09/2021
4,42,8273,29/09/2021
4,43,8551,30/09/2021
4,37,5616,01/10/2021
4,50,9275,02/10/2021
4,33,5828,03/10/2021
4,28,5673,04/10/2021
4,34,6291,05/10/2021
4,32,8729,06/10/2021
4,39,7247,07/10/2021
4,28,5086,08/10/2021
4,36,7450,09/10/2021
4,44,7587,10/10/2021
4,48,8519,11/10/2021
4,20,7728,12/10/2021
4,30,9608,13/10/2021
4,32,8897,14/10/2021
4,38,7795,15/10/2021
4,27,7768,16/10/2021
4,43,6804,17/10/2021
4,50,5036,18/10/2021
4,18,9398,19/10/2021
4,29,6319,20/10/2021
4,38,9712,21/10/2021
4,23,7078,22/10/2021
4,25,8617,23/10/2021
4,27,5296,24/10/2021
4,18,5690,25/10/2021
4,25,7688,26/10/2021
4,18,8136,27/10/2021
4,44,6003,28/10/2021
4,50,8190,29/10/2021
4,31,7304,30/10/2021
4,35,9539,31/10/2021
4,39,9212,01/11/2021
4,17,6224,02/11/2021
4,44,9546,03/11/2021
4,41,8822,04/11/2021
4,47,5498,05/11/2021
4,24,5853,06/11/2021
4,47,8800,07/11/2021
4,45,7150,08/11/2021
4,35,6637,09/11/2021
4,33,7383,10/11/2021
4,37,7319,11/11/2021
4,33,5796,12/11/2021
4,43,7312,13/11/2021
4,29,7780,14/11/2021
4,41,9669,15/11/2021
4,29,7865,16/11/2021
4,38,5617,17/11/2021
4,25,9448,18/11/2021
4,19,6345,19/11/2021
4,30,8333,20/11/2021
4,39,7009,21/11/2021
4,42,8295,22/11/2021
4,26,5309,23/11/2021
4,28,6223,24/11/2021
4,38,5422,25/11/2021
4,33,5054,26/11/2021
4,16,8049,27/11/2021
4,25,5016,28/11/2021
4,50,7296,29/11/2021
4,30,8998,30/11/2021
4,47,7582,01/12/2021
4,47,9098,02/12/2021
4,20,5388,03/12/2021
4,27,7625,04/12/2021
4,47,7976,05/12/2021
4,19,6090,06/12/2021
4,17,8036,07/12/2021
4,26,9717,08/12/2021
4,50,5072,09/12/2021
4,47,7882,10/12/2021
4,37,7169,11/12/2021
4,27,8574,12/12/2021
4,18,5897,13/12/2021
4,41,9368,14/12/2021
4,27,8036,15/12/2021
4,15,7797,16/12/2021
4,37,6649,17/12/2021
4,40,7725,18/12/2021
4,49,7360,19/12/2021
4,34,5668,20/12/2021
4,47,6815,21/12/2021
4,37,8311,22/12/2021
4,36,6044,23/12/2021
4,38,6032,24/12/2021
4,36,6416,25/12/2021
4,44,6708,26/12/2021
4,24,7959,27/12/2021
4,27,8049,28/12/2021
4,40,9696,29/12/2021
4,40,5803,30/12/2021
4,44,6982,31/12/2021
5,17,7011,01/01/2019
5,19,6679,02/01/2019
5,46,8868,03/01/2019
5,16,7275,04/01/2019
5,29,5495,05/01/2019
5,29,8784,06/01/2019
5,22,5064,07/01/2019
5,28,9308,08/01/2019
5,39,5264,09/01/2019
5,36,7844,10/01/2019
5,42,7833,11/01/2019
5,48,6430,12/01/2019
5,36,6817,13/01/2019
5,34,5689,14/01/2019
5,29,5984,15/01/2019
5,28,9663,16/01/2019
5,20,7131,17/01/2019
5,50,5984,18/01/2019
5,32,5888,19/01/2019
5,16,7299,20/01/2019
5,37,9716,21/01/2019
5,31,6222,22/01/2019
5,33,9146,23/01/2019
5,44,7702,24/01/2019
5,21,5839,25/01/2019
5,45,9662,26/01/2019
5,24,5428,27/01/2019
5,43,9404,28/01/2019
5,29,7061,29/01/2019
5,36,6219,30/01/2019
5,18,7690,31/01/2019
5,48,7690,01/02/2019
5,16,9836,02/02/2019
5,24,5336,03/02/2019
5,35,7318,04/02/2019
5,35,5015,05/02/2019
5,15,8224,06/02/2019
5,23,9057,07/02/2019
5,17,9484,08/02/2019
5,39,9997,09/02/2019
5,50,6788,10/02/2019
5,41,8948,11/02/2019
5,38,8270,12/02/2019
5,40,8792,13/02/2019
5,24,8102,14/02/2019
5,31,6778,15/02/2019
5,24,5172,16/02/2019
5,24,7748,17/02/2019
5,36,7380,18/02/2019
5,47,7924,19/02/2019
5,34,6715,20/02/2019
5,45,7895,21/02/2019
5,19,5092,22/02/2019
5,16,9056,23/02/2019
5,21,9506,24/02/2019
5,35,7575,25/02/2019
5,20,6845,26/02/2019
5,19,6097,27/02/2019
5,18,7856,28/02/2019
5,39,9363,01/03/2019
5,23,6255,02/03/2019
5,26,9198,03/03/2019
5,45,6000,04/03/2019
5,50,8589,05/03/2019
5,21,7838,06/03/2019
5,33,6681,07/03/2019
5,47,7070,08/03/2019
5,42,5857,09/03/2019
5,20,9467,10/03/2019
5,18,7856,11/03/2019
5,49,7557,12/03/2019
5,37,8311,13/03/2019
5,45,9696,14/03/2019
5,44,6060,15/03/2019
5,45,8162,16/03/2019
5,26,8301,17/03/2019
5,25,9198,18/03/2019
5,48,9746,19/03/2019
5,19,9605,20/03/2019
5,31,8786,21/03/2019
5,48,7147,22/03/2019
5,15,6398,23/03/2019
5,24,9054,24/03/2019
5,36,7835,25/03/2019
5,40,8391,26/03/2019
5,45,9615,27/03/2019
5,19,5780,28/03/2019
5,35,8859,29/03/2019
5,28,7407,30/03/2019
5,24,5719,31/03/2019
5,46,6713,01/04/2019
5,42,6407,02/04/2019
5,32,9676,03/04/2019
5,18,8618,04/04/2019
5,24,5134,05/04/2019
5,15,5944,06/04/2019
5,24,5153,07/04/2019
5,16,9832,08/04/2019
5,42,6720,09/04/2019
5,43,8675,10/04/2019
5,39,7267,11/04/2019
5,32,5942,12/04/2019
5,32,7769,13/04/2019
5,16,9375,14/04/2019
5,31,8895,15/04/2019
5,41,8682,16/04/2019
5,40,6486,17/04/2019
5,23,9747,18/04/2019
5,34,5733,19/04/2019
5,49,8996,20/04/2019
5,33,9478,21/04/2019
5,43,8118,22/04/2019
5,25,9778,23/04/2019
5,18,6681,24/04/2019
5,19,7501,25/04/2019
5,18,5276,26/04/2019
5,44,8918,27/04/2019
5,44,6438,28/04/2019
5,49,5495,29/04/2019
5,24,8595,30/04/2019
5,23,5701,01/05/2019
5,23,8149,02/05/2019
5,41,7181,03/05/2019
5,26,8609,04/05/2019
5,40,5777,05/05/2019
5,23,6436,06/05/2019
5,36,8196,07/05/2019
5,15,7647,08/05/2019
5,29,7529,09/05/2019
5,25,7948,10/05/2019
5,16,7224,11/05/2019
5,18,8790,12/05/2019
5,23,7495,13/05/2019
5,17,9825,14/05/2019
5,22,5537,15/05/2019
5,50,5680,16/05/2019
5,36,9628,17/05/2019
5,41,6594,18/05/2019
5,36,5362,19/05/2019
5,24,7457,20/05/2019
5,38,7428,21/05/2019
5,33,5040,22/05/2019
5,49,9180,23/05/2019
5,34,8323,24/05/2019
5,33,7143,25/05/2019
5,22,5507,26/05/2019
5,18,6770,27/05/2019
5,27,5594,28/05/2019
5,36,8436,29/05/2019
5,39,7879,30/05/2019
5,38,7620,31/05/2019
5,29,5506,01/06/2019
5,29,6118,02/06/2019
5,27,9096,03/06/2019
5,50,7619,04/06/2019
5,25,5711,05/06/2019
5,32,5527,06/06/2019
5,28,7859,07/06/2019
5,23,6704,08/06/2019
5,27,7433,09/06/2019
5,16,5414,10/06/2019
5,42,5674,11/06/2019
5,24,8988,12/06/2019
5,42,8691,13/06/2019
5,17,7570,14/06/2019
5,34,5646,15/06/2019
5,29,6537,16/06/2019
5,28,7557,17/06/2019
5,31,8051,18/06/2019
5,25,8962,19/06/2019
5,21,9442,20/06/2019
5,24,9007,21/06/2019
5,40,9241,22/06/2019
5,29,6486,23/06/2019
5,29,5566,24/06/2019
5,41,5088,25/06/2019
5,17,9841,26/06/2019
5,17,8509,27/06/2019
5,38,9438,28/06/2019
5,40,8963,29/06/2019
5,27,7581,30/06/2019
5,15,9504,01/07/2019
5,42,9296,02/07/2019
5,17,7154,03/07/2019
5,28,9752,04/07/2019
5,26,5062,05/07/2019
5,18,7255,06/07/2019
5,41,6282,07/07/2019
5,38,8659,08/07/2019
5,46,6996,09/07/2019
5,29,8726,10/07/2019
5,45,6063,11/07/2019
5,41,7393,12/07/2019
5,39,8154,13/07/2019
5,26,9232,14/07/2019
5,43,8512,15/07/2019
5,29,8159,16/07/2019
5,22,9901,17/07/2019
5,39,7995,18/07/2019
5,24,7612,19/07/2019
5,37,9090,20/07/2019
5,43,8518,21/07/2019
5,27,8221,22/07/2019
5,35,6314,23/07/2019
5,45,8137,24/07/2019
5,28,7482,25/07/2019
5,43,9628,26/07/2019
5,30,9744,27/07/2019
5,29,8097,28/07/2019
5,30,5457,29/07/2019
5,36,9473,30/07/2019
5,49,9475,31/07/2019
5,39,5442,01/08/2019
5,28,7102,02/08/2019
5,43,7876,03/08/2019
5,34,6626,04/08/2019
5,36,5719,05/08/2019
5,17,8163,06/08/2019
5,16,7766,07/08/2019
5,33,5540,08/08/2019
5,24,8747,09/08/2019
5,46,5961,10/08/2019
5,23,7675,11/08/2019
5,43,6470,12/08/2019
5,34,8574,13/08/2019
5,35,5629,14/08/2019
5,46,6852,15/08/2019
5,40,5233,16/08/2019
5,18,6536,17/08/2019
5,39,7341,18/08/2019
5,34,6644,19/08/2019
5,20,7575,20/08/2019
5,36,5847,21/08/2019
5,33,5161,22/08/2019
5,22,9801,23/08/2019
5,20,7972,24/08/2019
5,41,8338,25/08/2019
5,18,7882,26/08/2019
5,25,7611,27/08/2019
5,22,5347,28/08/2019
5,20,5777,29/08/2019
5,43,7764,30/08/2019
5,27,8397,31/08/2019
5,35,9920,01/09/2019
5,28,5182,02/09/2019
5,46,6926,03/09/2019
5,19,7604,04/09/2019
5,25,9538,05/09/2019
5,38,9049,06/09/2019
5,36,5091,07/09/2019
5,33,9216,08/09/2019
5,21,6350,09/09/2019
5,37,8453,10/09/2019
5,46,9215,11/09/2019
5,41,5353,12/09/2019
5,18,7056,13/09/2019
5,33,5505,14/09/2019
5,17,8677,15/09/2019
5,39,8031,16/09/2019
5,45,6507,17/09/2019
5,32,7351,18/09/2019
5,41,8131,19/09/2019
5,45,5601,20/09/2019
5,16,8221,21/09/2019
5,34,6738,22/09/2019
5,28,9636,23/09/2019
5,34,6227,24/09/2019
5,22,5404,25/09/2019
5,19,6079,26/09/2019
5,34,7965,27/09/2019
5,48,7856,28/09/2019
5,47,6398,29/09/2019
5,40,9358,30/09/2019
5,37,7138,01/10/2019
5,37,5762,02/10/2019
5,16,7973,03/10/2019
5,33,9052,04/10/2019
5,19,9019,05/10/2019
5,41,7390,06/10/2019
5,24,8256,07/10/2019
5,39,7485,08/10/2019
5,33,8502,09/10/2019
5,33,6565,10/10/2019
5,24,7501,11/10/2019
5,26,9490,12/10/2019
5,19,5825,13/10/2019
5,46,5166,14/10/2019
5,39,5018,15/10/2019
5,39,7693,16/10/2019
5,23,6538,17/10/2019
5,30,5525,18/10/2019
5,43,8482,19/10/2019
5,18,5027,20/10/2019
5,30,8332,21/10/2019
5,33,9995,22/10/2019
5,38,7538,23/10/2019
5,26,7617,24/10/2019
5,29,7018,25/10/2019
5,28,8554,26/10/2019
5,44,8302,27/10/2019
5,25,7792,28/10/2019
5,22,7404,29/10/2019
5,41,9041,30/10/2019
5,31,9367,31/10/2019
5,30,9527,01/11/2019
5,36,9294,02/11/2019
5,25,9736,03/11/2019
5,46,9983,04/11/2019
5,18,8152,05/11/2019
5,21,5833,06/11/2019
5,30,8434,07/11/2019
5,30,5803,08/11/2019
5,48,7228,09/11/2019
5,50,7603,10/11/2019
5,39,5634,11/11/2019
5,33,7654,12/11/2019
5,44,8204,13/11/2019
5,33,7613,14/11/2019
5,27,7836,15/11/2019
5,41,9671,16/11/2019
5,50,5977,17/11/2019
5,29,8623,18/11/2019
5,42,5698,19/11/2019
5,21,8902,20/11/2019
5,36,7358,21/11/2019
5,38,9551,22/11/2019
5,20,5821,23/11/2019
5,35,9132,24/11/2019
5,49,8784,25/11/2019
5,49,5340,26/11/2019
5,27,5963,27/11/2019
5,28,8472,28/11/2019
5,40,9284,29/11/2019
5,37,8963,30/11/2019
5,40,8580,01/12/2019
5,44,5956,02/12/2019
5,48,6064,03/12/2019
5,44,6543,04/12/2019
5,27,8222,05/12/2019
5,21,7317,06/12/2019
5,19,9788,07/12/2019
5,19,8978,08/12/2019
5,33,9203,09/12/2019
5,36,9258,10/12/2019
5,21,8008,11/12/2019
5,33,5522,12/12/2019
5,16,5114,13/12/2019
5,40,8976,14/12/2019
5,17,8419,15/12/2019
5,40,8279,16/12/2019
5,43,7767,17/12/2019
5,18,6958,18/12/2019
5,42,5252,19/12/2019
5,38,8109,20/12/2019
5,49,8800,21/12/2019
5,32,6872,22/12/2019
5,37,7532,23/12/2019
5,19,6916,24/12/2019
5,48,9997,25/12/2019
5,50,8302,26/12/2019
5,36,6744,27/12/2019
5,25,8012,28/12/2019
5,21,7046,29/12/2019
5,26,5084,30/12/2019
5,46,5021,31/12/2019
5,44,5697,01/01/2020
5,30,7970,02/01/2020
5,25,9848,03/01/2020
5,47,6554,04/01/2020
5,42,8388,05/01/2020
5,40,9994,06/01/2020
5,39,8330,07/01/2020
5,42,5560,08/01/2020
5,24,9749,09/01/2020
5,46,8111,10/01/2020
5,18,5449,11/01/2020
5,23,8089,12/01/2020
5,25,6170,13/01/2020
5,19,9749,14/01/2020
5,47,7555,15/01/2020
5,37,8471,16/01/2020
5,39,9552,17/01/2020
5,33,9855,18/01/2020
5,40,7872,19/01/2020
5,34,9003,20/01/2020
5,40,9032,21/01/2020
5,42,9097,22/01/2020
5,29,9502,23/01/2020
5,41,9271,24/01/2020
5,24,8677,25/01/2020
5,44,6263,26/01/2020
5,38,8217,27/01/2020
5,28,10000,28/01/2020
5,44,6009,29/01/2020
5,19,5323,30/01/2020
5,36,6743,31/01/2020
5,33,8351,01/02/2020
5,24,7033,02/02/2020
5,29,7939,03/02/2020
5,17,5686,04/02/2020
5,28,8613,05/02/2020
5,17,5687,06/02/2020
5,47,9415,07/02/2020
5,21,8402,08/02/2020
5,32,5511,09/02/2020
5,20,9457,10/02/2020
5,37,5320,11/02/2020
5,29,9663,12/02/2020
5,42,9133,13/02/2020
5,42,7173,14/02/2020
5,41,6232,15/02/2020
5,24,6627,16/02/2020
5,34,5436,17/02/2020
5,33,6428,18/02/2020
5,48,9082,19/02/2020
5,45,7260,20/02/2020
5,19,5536,21/02/2020
5,33,5205,22/02/2020
5,46,8079,23/02/2020
5,42,5173,24/02/2020
5,29,5176,25/02/2020
5,15,9438,26/02/2020
5,20,9859,27/02/2020
5,26,8897,28/02/2020
5,35,7366,29/02/2020
5,15,7921,01/03/2020
5,37,5703,02/03/2020
5,17,7211,03/03/2020
5,32,9790,04/03/2020
5,25,7464,05/03/2020
5,44,7652,06/03/2020
5,27,9384,07/03/2020
5,21,9059,08/03/2020
5,41,9601,09/03/2020
5,30,7529,10/03/2020
5,33,7974,11/03/2020
5,38,6587,12/03/2020
5,21,5425,13/03/2020
5,20,9976,14/03/2020
5,18,5854,15/03/2020
5,29,5492,16/03/2020
5,22,9779,17/03/2020
5,25,7799,18/03/2020
5,17,9316,19/03/2020
5,28,8657,20/03/2020
5,46,9798,21/03/2020
5,19,5373,22/03/2020
5,20,7855,23/03/2020
5,46,9303,24/03/2020
5,50,8102,25/03/2020
5,47,7572,26/03/2020
5,43,8816,27/03/2020
5,38,5535,28/03/2020
5,39,5829,29/03/2020
5,21,5928,30/03/2020
5,50,7163,31/03/2020
5,44,6016,01/04/2020
5,47,7383,02/04/2020
5,25,6216,03/04/2020
5,37,7141,04/04/2020
5,21,6533,05/04/2020
5,21,5502,06/04/2020
5,20,6322,07/04/2020
5,38,7710,08/04/2020
5,36,7513,09/04/2020
5,50,8565,10/04/2020
5,26,7395,11/04/2020
5,15,9665,12/04/2020
5,50,5684,13/04/2020
5,35,5540,14/04/2020
5,46,6106,15/04/2020
5,26,8965,16/04/2020
5,31,6827,17/04/2020
5,18,8288,18/04/2020
5,30,6553,19/04/2020
5,38,6738,20/04/2020
5,49,5072,21/04/2020
5,18,5354,22/04/2020
5,26,9644,23/04/2020
5,16,6706,24/04/2020
5,23,6102,25/04/2020
5,38,9586,26/04/2020
5,46,6474,27/04/2020
5,36,9066,28/04/2020
5,18,5877,29/04/2020
5,46,7210,30/04/2020
5,17,9241,01/05/2020
5,23,6252,02/05/2020
5,36,7303,03/05/2020
5,35,6078,04/05/2020
5,20,8905,05/05/2020
5,16,6502,06/05/2020
5,21,7538,07/05/2020
5,30,8485,08/05/2020
5,46,5338,09/05/2020
5,26,5631,10/05/2020
5,50,5743,11/05/2020
5,48,5679,12/05/2020
5,44,6476,13/05/2020
5,15,5192,14/05/2020
5,22,5912,15/05/2020
5,29,6942,16/05/2020
5,34,7475,17/05/2020
5,19,9899,18/05/2020
5,15,5661,19/05/2020
5,33,9234,20/05/2020
5,40,9090,21/05/2020
5,47,5776,22/05/2020
5,24,6992,23/05/2020
5,24,9347,24/05/2020
5,32,7451,25/05/2020
5,32,5160,26/05/2020
5,50,5866,27/05/2020
5,30,7923,28/05/2020
5,50,7394,29/05/2020
5,43,6639,30/05/2020
5,31,9074,31/05/2020
5,19,8015,01/06/2020
5,45,9332,02/06/2020
5,31,5542,03/06/2020
5,29,7055,04/06/2020
5,38,5808,05/06/2020
5,15,8884,06/06/2020
5,29,9827,07/06/2020
5,22,8451,08/06/2020
5,18,7055,09/06/2020
5,40,9293,10/06/2020
5,45,6250,11/06/2020
5,16,7133,12/06/2020
5,19,9495,13/06/2020
5,39,8745,14/06/2020
5,16,8858,15/06/2020
5,49,8591,16/06/2020
5,23,5120,17/06/2020
5,24,5602,18/06/2020
5,21,9629,19/06/2020
5,23,9465,20/06/2020
5,22,5755,21/06/2020
5,31,8383,22/06/2020
5,36,8552,23/06/2020
5,23,7238,24/06/2020
5,20,8520,25/06/2020
5,29,5747,26/06/2020
5,50,5426,27/06/2020
5,23,6414,28/06/2020
5,44,7033,29/06/2020
5,28,9196,30/06/2020
5,49,5597,01/07/2020
5,50,6407,02/07/2020
5,15,9400,03/07/2020
5,22,9697,04/07/2020
5,34,9257,05/07/2020
5,33,8014,06/07/2020
5,25,9198,07/07/2020
5,38,5012,08/07/2020
5,48,9984,09/07/2020
5,37,7930,10/07/2020
5,18,6954,11/07/2020
5,44,9610,12/07/2020
5,47,7361,13/07/2020
5,33,8910,14/07/2020
5,23,9360,15/07/2020
5,15,7642,16/07/2020
5,35,8086,17/07/2020
5,30,5722,18/07/2020
5,49,8308,19/07/2020
5,26,9066,20/07/2020
5,41,6317,21/07/2020
5,46,6502,22/07/2020
5,44,6878,23/07/2020
5,50,7116,24/07/2020
5,46,6377,25/07/2020
5,16,6117,26/07/2020
5,34,8588,27/07/2020
5,16,5047,28/07/2020
5,37,5069,29/07/2020
5,19,8063,30/07/2020
5,34,7895,31/07/2020
5,39,6575,01/08/2020
5,18,5496,02/08/2020
5,46,7399,03/08/2020
5,18,9179,04/08/2020
5,34,8042,05/08/2020
5,26,8814,06/08/2020
5,21,6713,07/08/2020
5,18,8154,08/08/2020
5,25,5896,09/08/2020
5,34,9631,10/08/2020
5,18,6952,11/08/2020
5,47,5828,12/08/2020
5,37,5242,13/08/2020
5,36,8982,14/08/2020
5,25,8897,15/08/2020
5,34,6106,16/08/2020
5,15,8699,17/08/2020
5,19,7461,18/08/2020
5,50,7543,19/08/2020
5,19,5437,20/08/2020
5,33,5979,21/08/2020
5,29,7924,22/08/2020
5,31,7577,23/08/2020
5,50,5466,24/08/2020
5,17,7331,25/08/2020
5,16,6200,26/08/2020
5,32,9125,27/08/2020
